epoch,loss,val_loss
0,286.4756186349051,286.4228254045759
1,88.05466079711914,119.02007838657924
2,27.054630211421422,56.06603240966797
3,28.266088553837367,64.06607191903251
4,24.069180624825613,86.3501753125872
5,22.965931960514613,95.70698765345982
6,21.26556416920253,99.53508813040597
7,20.67265578678676,93.35232380458287
8,20.313636575426376,86.33792495727539
9,18.84747580119542,91.54410661969867
10,18.399085181100027,92.88555417742047
11,17.904308591570175,82.95806503295898
12,17.25556012562343,78.51375389099121
13,17.21330111367362,69.84913199288505
14,16.224085535321915,65.65362630571637
15,15.957548005240303,57.89251817975725
16,15.862089565822057,49.40699223109654
17,15.96972724369594,48.56988252912249
18,15.340830734797887,41.42657620566232
19,14.668457916804723,38.665116037641255
20,14.61091136932373,36.98187868935721
21,14.366529669080462,35.37530790056501
22,14.232140813555036,30.8995874949864
23,13.770962510790143,29.971613883972168
24,13.817670754023961,28.764880316598074
25,14.114049639020648,27.44133404323033
26,13.593115261622838,27.945576122828893
27,13.59082739693778,24.880122593470983
28,13.360888821738106,23.24626977103097
29,13.255384513310023,23.974807058061874
30,12.982949665614537,22.74429144178118
31,13.481348991394043,22.565434319632395
32,13.463224002293178,21.98987947191511
33,12.709367752075195,20.955832753862655
34,13.257622855050224,20.829983643123082
35,12.594821010317121,18.741897923605784
36,12.976720128740583,16.6797456741333
37,12.434182473591395,18.089413234165736
38,12.62613126209804,17.499256474631174
39,12.037744453975133,17.224711758749827
40,12.183460644313268,15.421768052237374
41,12.021413496562413,15.606432029179164
42,11.906173978533063,14.907979692731585
43,11.654833453042167,14.172126497541155
44,11.463031802858625,13.496070384979248
45,11.498631409236364,13.981122970581055
46,11.155797822134835,12.192173889705114
47,11.718830926077706,12.774940082005092
48,12.397325686046056,12.923527376992363
49,11.742316586630684,14.225475311279297
50,10.949556248528618,13.986558709825788
51,10.315536907741002,13.60450383595058
52,10.274458578654698,12.7487747328622
53,9.910798992429461,11.587782417024885
54,10.266428504671369,13.592737674713135
55,10.709188188825335,12.897942543029785
56,10.032795224870954,11.177358899797712
57,9.679358073643275,11.458727155412946
58,9.47623416355678,10.643196855272565
59,8.723142521721977,10.69948421205793
60,9.366560425077166,9.945351021630424
61,8.930177177701678,10.80188969203404
62,8.692570345742363,10.03195697920663
63,8.177420037133354,10.618760722024101
64,8.400175367082868,10.648926768984113
65,8.9060994046075,10.336255073547363
66,7.805609260286603,10.387131690979004
67,8.190662281853813,9.693336486816406
68,8.752668193408422,10.17482921055385
69,8.031930037907191,10.191251925059728
70,7.249828372682844,9.601196050643921
71,6.783447231565203,10.205433777400426
72,7.20204588345119,9.774512801851545
73,6.001648221697126,9.18582000051226
74,7.377898148127964,9.255597897938319
75,7.372571263994489,9.579760721751622
76,6.882251875741141,9.104439343724932
77,6.02901690346854,9.555394274847847
78,6.788937704903739,8.344595858028956
79,5.7026412316731045,8.740966558456421
80,5.990215573992048,8.929525358336312
81,5.6483268397195,8.776332310267858
82,5.494134732655117,8.914695995194572
83,5.464230724743435,10.787701402391706
84,6.04525489466531,9.47803180558341
85,5.696407096726554,9.667703322001866
86,4.765448570251465,9.384853533336095
87,3.517320773431233,9.030351792063032
88,5.878336335931506,9.153780630656652
89,4.883905623640333,7.673923398767199
90,4.712475725582668,9.736658436911446
91,4.864490381308964,8.838750396456037
92,3.924259160246168,8.70427509716579
93,3.701398572751454,8.528756839888436
94,3.067250209195273,9.37662412439074
95,4.928980316434588,7.950982391834259
96,3.6511552887303487,9.967211178370885
97,3.6967571484191075,8.475003881113869
98,5.65835656438555,7.553167236702783
99,8.670284950307437,8.8335828099932
100,4.107440156596048,9.655616113117762
101,4.287898191383907,8.98809438092368
102,3.238451429775783,9.542178664888654
103,3.395114941256387,8.985151938029698
104,2.332014969417027,8.781877739088875
105,2.9670510419777463,7.860066669327872
106,3.1412284863846645,8.398509400231498
107,3.403536877461842,10.487310886383057
108,4.613559884684427,9.528641513415746
109,3.2252809277602603,8.221573046275548
110,3.297035370554243,9.997442892619542
111,2.9709628926856175,7.020417153835297
112,3.482731350830623,9.79268845490047
113,2.144747018814087,7.115884895835604
114,2.132909757750375,7.634138098784855
115,1.4694894871541433,7.132875184927668
116,1.139563670647996,8.462381775890078
117,1.712259726864951,8.207765719720296
118,0.9718962705561093,7.672015996915953
119,1.7724045193088906,9.427095609051841
120,1.760880947113037,7.234682706849916
121,3.3596206828951836,10.383034910474505
122,1.5289803189890725,7.969592494624002
123,2.284636310168675,9.450283442224775
124,1.4102552703448705,7.860715321132115
125,1.1645388347761971,8.084523188216346
126,1.417913304907935,10.080328055790492
127,1.0289825211678232,6.9420068099030425
128,2.5626649891159365,8.850333017962319
129,2.3632609290736064,6.503022488738809
130,1.6785107925534248,7.521561311823981
131,0.7480283017669406,6.705483928322792
132,1.156721901680742,7.370636035289083
133,0.8550835507256644,7.147031348198652
134,0.7390219364315271,8.455208629369736
135,0.6701113044151238,9.466601316417966
136,0.8991190620831081,7.212502870708704
137,1.089312800073198,10.405070066452026
138,0.8555310975228038,7.3799609664295405
139,2.6836848059403047,11.717857667378016
140,1.3401437556105,7.437239683100155
